code_module,gender_bin,disability_bin,age_numeric,edu_numeric,imd_numeric,num_of_prev_attempts,studied_credits,days_to_start,registered_early,at_risk,avg_score,num_submitted,num_failed,submission_rate,avg_tma_score,avg_cma_score,avg_days_late,total_clicks,active_days,avg_clicks_per_day,quiz_clicks,forumng_clicks,resource_clicks,clicked_before_start,module_total_assessments
BBB,0,0,0,2,0.0,1,60,49.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,5.0,10.0,0.0,2.0,5.0,1.0,12
CCC,1,0,1,2,90.0,0,120,85.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,15.0,7.13,7.0,6.0,34.0,1.0,10
GGG,0,0,0,0,20.0,0,30,25.0,0,0,68.33333333333333,9.0,1.0,0.9,54.333333333333336,75.33333333333333,-46.111111111111114,738.0,47.0,15.7,103.0,161.0,18.0,1.0,10
CCC,1,0,1,3,50.0,0,60,18.0,0,1,69.25,4.0,0.0,0.4,0.0,73.66666666666667,3.3333333333333335,972.0,46.0,21.13,331.0,5.0,129.0,1.0,10
EEE,1,0,0,2,40.0,0,60,78.0,1,0,82.0,4.0,0.0,0.8,82.0,0.0,1.75,937.0,32.0,29.28,82.0,94.0,4.0,0.0,5
FFF,1,0,0,1,60.0,0,90,141.0,1,0,78.83333333333333,12.0,0.0,0.9230769230769231,81.6,76.85714285714286,-79.0,2430.0,107.0,22.71,733.0,102.0,16.0,1.0,13
CCC,1,0,0,3,40.0,0,90,31.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,6.0,28.83,5.0,2.0,30.0,1.0,10
DDD,0,0,1,1,20.0,1,120,38.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
BBB,0,0,0,2,20.0,0,60,52.0,1,0,92.54545454545455,11.0,0.0,0.9166666666666666,86.33333333333333,100.0,1.0909090909090908,518.0,59.0,8.78,75.0,138.0,18.0,1.0,12
FFF,0,0,0,2,10.0,0,150,59.0,1,0,69.41666666666667,12.0,0.0,0.9230769230769231,65.2,72.42857142857143,-77.33333333333333,6664.0,154.0,43.27,1353.0,2986.0,44.0,1.0,13
BBB,0,0,0,1,80.0,0,120,162.0,1,0,56.2,5.0,1.0,0.8333333333333334,56.2,0.0,-6.4,1213.0,54.0,22.46,111.0,127.0,33.0,1.0,6
BBB,0,0,0,1,70.0,0,60,81.0,1,0,76.4,5.0,0.0,0.8333333333333334,76.4,0.0,-3.8,2750.0,110.0,25.0,215.0,338.0,61.0,1.0,6
AAA,1,0,2,3,70.0,0,60,44.0,1,0,76.0,5.0,0.0,0.8333333333333334,76.0,0.0,0.0,2129.0,124.0,17.17,0.0,243.0,15.0,1.0,6
FFF,0,1,0,1,0.0,0,120,16.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
DDD,0,0,0,2,70.0,0,120,66.0,1,0,88.28571428571429,7.0,0.0,1.0,90.0,0.0,-1.5,674.0,74.0,9.11,0.0,163.0,70.0,1.0,7
BBB,0,0,0,2,60.0,0,60,29.0,0,0,88.45454545454545,11.0,0.0,0.9166666666666666,82.16666666666667,96.0,-2.909090909090909,990.0,81.0,12.22,69.0,426.0,72.0,1.0,12
AAA,1,0,0,3,80.0,0,120,32.0,1,1,40.5,2.0,1.0,0.3333333333333333,40.5,0.0,0.0,1009.0,49.0,20.59,0.0,351.0,13.0,1.0,6
BBB,0,0,1,1,10.0,0,60,65.0,1,1,51.0,1.0,0.0,0.08333333333333333,51.0,0.0,-1.0,415.0,18.0,23.06,24.0,186.0,43.0,1.0,12
BBB,0,0,0,1,30.0,1,60,61.0,1,1,64.0,1.0,0.0,0.08333333333333333,64.0,0.0,1.0,117.0,12.0,9.75,1.0,49.0,4.0,1.0,12
BBB,0,0,1,3,70.0,0,60,25.0,0,0,73.45454545454545,11.0,0.0,0.9166666666666666,78.0,68.0,0.7272727272727273,770.0,62.0,12.42,139.0,378.0,2.0,1.0,12
BBB,0,0,0,1,90.0,0,90,56.0,1,0,75.7,10.0,1.0,0.8333333333333334,63.4,88.0,2.4,356.0,28.0,12.71,80.0,164.0,8.0,1.0,12
BBB,0,0,0,1,10.0,0,60,46.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
DDD,1,0,1,1,20.0,0,120,49.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
AAA,1,0,2,3,90.0,0,60,67.0,1,0,80.4,5.0,0.0,0.8333333333333334,80.4,0.0,-2.8,10083.0,239.0,42.19,0.0,5539.0,20.0,1.0,6
FFF,1,0,0,1,40.0,0,120,17.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,14.75,0.0,44.0,0.0,0.0,13
FFF,1,0,0,2,50.0,0,60,29.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
BBB,0,0,0,2,90.0,0,120,15.0,0,0,88.45454545454545,11.0,0.0,0.9166666666666666,78.83333333333333,100.0,1.4545454545454546,1160.0,58.0,20.0,80.0,756.0,30.0,1.0,12
BBB,1,0,1,2,0.0,1,180,126.0,1,1,70.0,2.0,0.0,0.16666666666666666,70.0,0.0,-3.0,17.0,3.0,5.67,0.0,0.0,1.0,0.0,12
FFF,1,0,1,1,40.0,2,90,17.0,0,0,72.0,12.0,0.0,0.9230769230769231,58.0,82.0,-34.666666666666664,1608.0,32.0,50.25,499.0,16.0,14.0,1.0,13
DDD,1,0,0,2,80.0,0,60,96.0,1,0,59.22222222222222,9.0,2.0,1.0,67.28571428571429,0.0,0.2222222222222222,1170.0,91.0,12.86,226.0,172.0,96.0,1.0,7
BBB,0,0,1,2,50.0,0,60,23.0,0,1,57.0,1.0,0.0,0.08333333333333333,57.0,0.0,-1.0,205.0,14.0,14.64,1.0,166.0,2.0,0.0,12
FFF,0,0,0,2,20.0,0,60,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
FFF,1,0,0,1,10.0,0,120,29.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,6.0,0.0,0.0,0.0,1.0,13
BBB,0,0,0,1,80.0,0,60,39.0,1,1,50.5,2.0,1.0,0.3333333333333333,50.5,0.0,2.5,402.0,22.0,18.27,28.0,0.0,37.0,1.0,6
BBB,0,0,0,0,0.0,0,60,89.0,1,0,83.36363636363636,11.0,0.0,0.9166666666666666,76.16666666666667,92.0,-0.8181818181818182,317.0,33.0,9.61,96.0,47.0,30.0,1.0,12
FFF,1,1,1,2,30.0,0,120,153.0,1,1,79.0,4.0,0.0,0.3076923076923077,74.0,84.0,-97.75,1598.0,45.0,35.51,299.0,238.0,24.0,1.0,13
EEE,0,0,0,2,60.0,0,60,-4.0,0,0,71.5,4.0,0.0,0.8,71.5,0.0,1.25,1211.0,67.0,18.07,90.0,126.0,24.0,0.0,5
CCC,0,0,1,2,90.0,0,60,310.0,1,1,44.0,1.0,0.0,0.1,0.0,44.0,3.0,214.0,15.0,14.27,35.0,0.0,20.0,1.0,10
EEE,1,0,1,2,50.0,0,30,57.0,1,1,93.33333333333333,3.0,0.0,0.6,93.33333333333333,0.0,-1.0,690.0,37.0,18.65,75.0,106.0,16.0,1.0,5
DDD,1,0,0,2,50.0,0,60,23.0,0,0,86.92857142857143,14.0,0.0,1.0,85.16666666666667,90.42857142857143,0.42857142857142855,346.0,43.0,8.05,0.0,27.0,33.0,0.0,14
FFF,1,0,1,1,10.0,0,60,59.0,1,0,92.80952380952381,21.0,0.0,1.0,95.0,90.72727272727273,-32.05,5204.0,205.0,25.39,831.0,811.0,114.0,1.0,13
BBB,0,0,1,1,0.0,0,60,2.0,0,0,60.583333333333336,12.0,1.0,1.0,48.375,85.0,-22.75,1390.0,105.0,13.24,195.0,67.0,71.0,1.0,6
EEE,0,0,1,3,90.0,0,30,18.0,0,0,96.25,4.0,0.0,0.8,96.25,0.0,3.25,2611.0,126.0,20.72,158.0,368.0,11.0,1.0,5
DDD,0,1,1,2,10.0,2,120,95.0,1,0,75.0,6.0,1.0,0.8571428571428571,78.8,0.0,10.333333333333334,1481.0,77.0,19.23,0.0,466.0,60.0,1.0,7
CCC,0,0,0,1,50.0,1,120,156.0,1,0,85.375,8.0,0.0,0.8,90.0,83.8,-5.857142857142857,872.0,89.0,9.8,275.0,208.0,51.0,1.0,10
DDD,0,0,0,2,30.0,1,120,116.0,1,0,70.42857142857143,7.0,0.0,1.0,71.0,0.0,-1.3333333333333333,1011.0,107.0,9.45,0.0,526.0,43.0,1.0,7
BBB,0,0,0,1,60.0,3,60,54.0,1,0,89.6,10.0,0.0,0.8333333333333334,79.2,100.0,1.9,999.0,106.0,9.42,103.0,398.0,42.0,0.0,12
AAA,1,0,0,2,70.0,0,60,52.0,1,0,84.6,5.0,0.0,0.8333333333333334,84.6,0.0,0.0,311.0,26.0,11.96,0.0,0.0,10.0,1.0,6
CCC,1,0,1,1,20.0,0,30,135.0,1,1,75.0,4.0,0.0,0.4,65.5,84.5,5.5,1307.0,40.0,32.67,372.0,477.0,35.0,1.0,10
FFF,1,0,0,0,40.0,1,90,46.0,1,0,79.16666666666667,12.0,0.0,0.9230769230769231,74.2,82.71428571428571,-5.166666666666667,2344.0,74.0,31.68,543.0,247.0,38.0,1.0,13
BBB,0,0,0,1,90.0,1,90,143.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
GGG,0,0,0,1,40.0,0,30,43.0,1,0,78.88888888888889,9.0,0.0,0.9,63.333333333333336,86.66666666666667,-40.888888888888886,586.0,22.0,26.64,106.0,79.0,8.0,1.0,10
DDD,1,0,0,3,60.0,1,60,165.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,6.5,0.0,7.0,9.0,1.0,7
FFF,0,0,0,2,0.0,0,60,116.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
CCC,1,1,1,1,40.0,0,60,93.0,1,1,60.0,17.0,3.0,1.0,55.2,69.5,-9.294117647058824,4069.0,190.0,21.42,337.0,468.0,335.0,1.0,10
CCC,1,0,0,2,90.0,0,120,30.0,0,0,79.5,10.0,0.0,1.0,74.16666666666667,83.33333333333333,1.6666666666666667,1504.0,113.0,13.31,500.0,60.0,37.0,1.0,10
EEE,1,0,1,3,70.0,0,90,17.0,0,0,76.5,4.0,0.0,0.8,76.5,0.0,-1.5,1209.0,53.0,22.81,129.0,145.0,24.0,1.0,5
DDD,1,0,0,1,0.0,0,60,78.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,21.0,0.0,0.0,2.0,1.0,14
EEE,1,0,1,2,80.0,0,60,74.0,1,1,60.375,8.0,1.0,1.0,56.0,67.66666666666667,2.875,3799.0,119.0,31.92,1356.0,19.0,164.0,1.0,5
DDD,1,0,1,3,70.0,0,210,67.0,1,0,72.2,15.0,0.0,1.0,71.66666666666667,68.25,-1.0,1643.0,129.0,12.74,313.0,438.0,77.0,1.0,7
BBB,0,0,0,1,50.0,0,60,30.0,0,1,48.0,3.0,1.0,0.5,48.0,0.0,-3.6666666666666665,101.0,10.0,10.1,0.0,0.0,6.0,1.0,6
GGG,1,0,0,2,30.0,0,30,15.0,0,0,93.125,8.0,0.0,0.8,88.33333333333333,96.0,-32.125,515.0,39.0,13.21,58.0,31.0,21.0,1.0,10
CCC,1,0,0,2,30.0,0,30,29.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,14.0,11.86,0.0,3.0,37.0,1.0,10
FFF,1,0,0,1,0.0,0,120,45.0,1,1,64.36363636363636,11.0,0.0,0.8461538461538461,56.5,68.85714285714286,-77.36363636363636,1505.0,41.0,36.71,767.0,37.0,13.0,1.0,13
DDD,1,1,1,2,10.0,0,60,122.0,1,0,87.14285714285714,7.0,0.0,1.0,86.5,0.0,-1.3333333333333333,1292.0,117.0,11.04,0.0,522.0,95.0,1.0,7
FFF,1,0,1,2,60.0,0,150,34.0,1,1,76.0,1.0,0.0,0.07692307692307693,76.0,0.0,5.0,911.0,23.0,39.61,55.0,48.0,32.0,1.0,13
BBB,0,0,1,2,50.0,0,60,11.0,0,0,60.4,5.0,0.0,0.8333333333333334,60.4,0.0,-3.6,2124.0,66.0,32.18,97.0,175.0,53.0,1.0,6
DDD,1,0,0,1,40.0,0,120,107.0,1,1,62.5,2.0,0.0,0.2857142857142857,62.5,0.0,0.0,639.0,46.0,13.89,0.0,74.0,137.0,1.0,7
DDD,1,0,1,3,40.0,0,90,45.0,1,0,93.5,16.0,0.0,1.0,95.0,89.75,-0.06666666666666667,5548.0,177.0,31.34,535.0,2376.0,258.0,1.0,7
FFF,1,0,0,1,60.0,0,120,7.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,8.0,44.5,39.0,192.0,2.0,1.0,13
AAA,1,0,0,1,50.0,0,120,106.0,1,1,40.0,2.0,1.0,0.3333333333333333,40.0,0.0,3.5,116.0,16.0,7.25,0.0,4.0,40.0,1.0,6
EEE,1,1,0,2,60.0,0,60,59.0,1,0,81.66666666666667,3.0,0.0,0.6,81.66666666666667,0.0,1.3333333333333333,476.0,27.0,17.63,12.0,8.0,156.0,1.0,5
FFF,1,0,0,2,90.0,1,120,138.0,1,1,68.33333333333333,12.0,0.0,0.9230769230769231,67.4,69.0,-9.166666666666666,1594.0,44.0,36.23,758.0,97.0,14.0,1.0,13
BBB,0,0,1,2,40.0,1,120,-14.0,0,1,70.75,8.0,0.0,0.6666666666666666,71.5,70.0,-25.625,613.0,50.0,12.26,38.0,368.0,15.0,1.0,12
DDD,0,0,0,3,30.0,0,90,70.0,1,1,78.75,4.0,0.0,0.5714285714285714,78.75,0.0,0.75,630.0,52.0,12.12,0.0,194.0,25.0,1.0,7
CCC,1,0,0,2,80.0,0,60,140.0,1,0,83.08333333333333,12.0,0.0,1.0,85.42857142857143,86.75,0.6363636363636364,1361.0,75.0,18.15,265.0,123.0,54.0,1.0,10
CCC,0,0,0,2,40.0,0,90,114.0,1,1,79.88888888888889,9.0,0.0,0.9,80.5,82.25,1.875,283.0,32.0,8.84,145.0,3.0,31.0,1.0,10
CCC,1,0,1,4,60.0,0,30,75.0,1,1,79.5,8.0,0.0,0.8,82.0,86.0,1.7142857142857142,2039.0,65.0,31.37,1626.0,67.0,33.0,1.0,10
DDD,1,0,1,2,0.0,0,60,73.0,1,0,86.6875,16.0,0.0,1.0,84.7,95.0,-1.0,16379.0,279.0,58.71,1614.0,8004.0,265.0,1.0,7
DDD,0,0,0,3,90.0,0,60,96.0,1,0,78.61538461538461,13.0,0.0,0.9285714285714286,79.0,80.66666666666667,-0.6923076923076923,1713.0,147.0,11.65,0.0,470.0,62.0,1.0,14
DDD,0,0,0,2,0.0,0,60,66.0,1,0,91.42857142857143,7.0,0.0,1.0,90.66666666666667,0.0,-2.2857142857142856,2623.0,211.0,12.43,0.0,510.0,119.0,1.0,7
DDD,1,0,0,2,80.0,0,150,156.0,1,0,74.57142857142857,7.0,1.0,1.0,72.5,0.0,-4.714285714285714,1214.0,110.0,11.04,0.0,237.0,88.0,1.0,7
DDD,1,0,0,3,60.0,0,90,70.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,14.0,8.79,0.0,58.0,3.0,1.0,7
EEE,1,0,0,1,70.0,0,60,78.0,1,0,95.75,4.0,0.0,0.8,95.75,0.0,-5.25,1345.0,58.0,23.19,93.0,162.0,20.0,1.0,5
BBB,0,0,0,2,90.0,0,60,127.0,1,0,83.45454545454545,11.0,0.0,0.9166666666666666,73.0,96.0,0.36363636363636365,465.0,41.0,11.34,92.0,180.0,9.0,0.0,12
AAA,0,0,1,1,80.0,0,60,35.0,1,0,82.4,5.0,0.0,0.8333333333333334,82.4,0.0,3.8,4712.0,170.0,27.72,0.0,1362.0,35.0,1.0,6
DDD,1,0,0,1,70.0,0,60,90.0,1,1,80.6,5.0,0.0,0.7142857142857143,89.0,0.0,-2.0,996.0,61.0,16.33,0.0,171.0,43.0,1.0,7
EEE,0,0,0,2,80.0,0,60,22.0,0,0,72.0,4.0,0.0,0.8,72.0,0.0,6.75,422.0,27.0,15.63,176.0,29.0,4.0,1.0,5
GGG,0,0,1,2,90.0,0,30,29.0,0,0,87.22222222222223,9.0,0.0,0.9,68.33333333333333,96.66666666666667,-41.55555555555556,582.0,45.0,12.93,111.0,0.0,12.0,1.0,10
DDD,1,0,0,1,20.0,0,90,53.0,1,1,54.42857142857143,7.0,2.0,1.0,55.333333333333336,0.0,1.1428571428571428,624.0,71.0,8.79,0.0,157.0,45.0,1.0,7
BBB,0,0,1,1,20.0,0,60,58.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
EEE,1,0,0,2,90.0,0,30,106.0,1,0,68.75,4.0,1.0,0.8,68.75,0.0,-1.0,1075.0,38.0,28.29,102.0,111.0,8.0,0.0,5
FFF,0,0,0,2,80.0,1,60,60.0,1,1,69.36363636363636,11.0,0.0,0.8461538461538461,62.75,73.14285714285714,1.0,1747.0,34.0,51.38,1314.0,47.0,20.0,1.0,13
CCC,1,0,0,2,80.0,0,60,106.0,1,0,90.0625,16.0,0.0,1.0,92.0,87.75,-9.066666666666666,4055.0,242.0,16.76,1090.0,1149.0,129.0,1.0,10
BBB,0,0,0,2,50.0,0,60,29.0,0,0,74.54545454545455,11.0,1.0,0.9166666666666666,83.33333333333333,64.0,0.5454545454545454,823.0,43.0,19.14,72.0,444.0,37.0,1.0,12
BBB,0,0,0,1,60.0,0,60,32.0,1,0,83.0,10.0,0.0,0.8333333333333334,70.0,96.0,8.8,1919.0,75.0,25.59,136.0,1481.0,35.0,1.0,12
BBB,0,0,0,2,50.0,0,120,44.0,1,0,74.8,5.0,0.0,0.8333333333333334,74.8,0.0,-6.0,1421.0,59.0,24.08,263.0,46.0,44.0,1.0,6
FFF,1,0,0,2,0.0,0,60,67.0,1,1,76.0,1.0,0.0,0.07692307692307693,76.0,0.0,-2.0,306.0,16.0,19.12,11.0,84.0,13.0,1.0,13
EEE,1,0,0,2,10.0,0,90,29.0,0,0,76.0,4.0,0.0,0.8,76.0,0.0,0.75,1090.0,67.0,16.27,69.0,266.0,12.0,1.0,5
BBB,1,0,1,2,40.0,1,90,80.0,1,1,0.0,1.0,1.0,0.16666666666666666,0.0,0.0,-8.0,178.0,15.0,11.87,0.0,28.0,16.0,1.0,6
FFF,0,0,0,1,60.0,0,180,121.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,5.0,36.4,0.0,3.0,7.0,1.0,13
DDD,1,0,0,1,90.0,1,120,-4.0,0,1,10.0,1.0,1.0,0.07142857142857142,0.0,10.0,9.0,132.0,16.0,8.25,0.0,18.0,4.0,0.0,14
GGG,1,0,0,1,0.0,0,30,37.0,1,1,91.5,2.0,0.0,0.2,91.5,0.0,-10.0,41.0,3.0,13.67,0.0,31.0,3.0,0.0,10
DDD,1,0,1,1,40.0,1,60,137.0,1,1,72.5,4.0,0.0,0.5714285714285714,72.5,0.0,0.0,1925.0,126.0,15.28,0.0,397.0,118.0,1.0,7
GGG,0,1,1,1,50.0,0,30,7.0,0,1,60.0,1.0,0.0,0.1,60.0,0.0,-4.0,109.0,7.0,15.57,0.0,12.0,26.0,0.0,10
FFF,1,1,0,1,20.0,0,90,49.0,1,1,70.1,10.0,0.0,0.7692307692307693,58.666666666666664,75.0,4.8,966.0,24.0,40.25,573.0,3.0,8.0,1.0,13
FFF,1,0,1,2,40.0,0,60,18.0,0,0,88.25,12.0,0.0,0.9230769230769231,93.4,84.57142857142857,-60.333333333333336,5989.0,170.0,35.23,727.0,649.0,77.0,1.0,13
BBB,0,0,0,1,50.0,0,60,22.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
FFF,1,0,0,2,80.0,0,90,149.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
BBB,0,0,0,2,40.0,0,60,157.0,1,0,73.2,5.0,1.0,0.8333333333333334,73.2,0.0,-8.2,1002.0,67.0,14.96,174.0,28.0,25.0,1.0,6
GGG,1,0,0,2,70.0,0,30,60.0,1,0,89.77777777777777,9.0,0.0,0.9,82.66666666666667,93.33333333333333,-48.111111111111114,944.0,42.0,22.48,156.0,126.0,9.0,0.0,10
DDD,0,0,0,2,30.0,0,60,52.0,1,0,67.85714285714286,7.0,1.0,1.0,66.5,0.0,-5.142857142857143,667.0,63.0,10.59,0.0,189.0,24.0,1.0,7
BBB,0,0,0,1,20.0,1,180,23.0,0,1,64.0,1.0,0.0,0.08333333333333333,64.0,0.0,-4.0,585.0,39.0,15.0,6.0,365.0,9.0,1.0,12
FFF,1,0,0,1,40.0,0,60,99.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13
DDD,0,0,0,2,30.0,0,180,162.0,1,1,60.0,1.0,0.0,0.14285714285714285,60.0,0.0,-1.0,334.0,37.0,9.03,0.0,92.0,6.0,1.0,7
FFF,1,1,0,2,90.0,0,60,174.0,1,1,55.5,12.0,0.0,0.9230769230769231,57.2,54.285714285714285,-46.25,2330.0,95.0,24.53,867.0,146.0,34.0,1.0,13
CCC,1,0,0,3,30.0,0,90,131.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,4.0,0.0,0.0,1.0,10
FFF,1,0,0,1,90.0,0,120,136.0,1,0,65.9090909090909,11.0,0.0,0.8461538461538461,65.4,66.33333333333333,-21.545454545454547,1770.0,66.0,26.82,602.0,263.0,30.0,1.0,13
FFF,1,0,0,1,20.0,1,180,151.0,1,1,71.25,12.0,0.0,0.9230769230769231,67.8,73.71428571428571,-51.916666666666664,3348.0,82.0,40.83,1169.0,201.0,30.0,1.0,13
BBB,0,1,0,1,10.0,0,60,82.0,1,1,93.0,6.0,0.0,0.5,86.0,100.0,2.5,1123.0,79.0,14.22,64.0,399.0,90.0,1.0,12
GGG,0,0,1,2,50.0,0,30,122.0,1,0,87.44444444444444,9.0,0.0,0.9,69.0,96.66666666666667,-3.7777777777777777,689.0,29.0,23.76,159.0,32.0,30.0,1.0,10
FFF,1,0,0,1,0.0,0,120,114.0,1,0,86.75,12.0,0.0,0.9230769230769231,83.4,89.14285714285714,-4.583333333333333,7286.0,183.0,39.81,1112.0,467.0,91.0,1.0,13
BBB,0,0,0,2,0.0,0,60,50.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,22.0,0.0,19.0,0.0,0.0,12
FFF,0,0,0,1,10.0,0,60,102.0,1,1,90.0,1.0,0.0,0.07692307692307693,90.0,0.0,0.0,622.0,29.0,21.45,39.0,70.0,49.0,1.0,13
FFF,1,0,1,2,40.0,0,60,23.0,0,0,72.375,8.0,0.0,0.6153846153846154,58.5,86.25,-1.375,1472.0,58.0,25.38,307.0,314.0,16.0,1.0,13
GGG,0,0,0,2,0.0,0,30,123.0,1,1,71.28571428571429,7.0,1.0,0.7,46.333333333333336,90.0,-27.0,210.0,8.0,26.25,82.0,6.0,5.0,1.0,10
FFF,0,0,0,1,10.0,0,90,22.0,0,0,58.54545454545455,11.0,1.0,0.8461538461538461,51.0,64.83333333333333,0.0,2128.0,86.0,24.74,913.0,97.0,35.0,1.0,13
CCC,1,1,0,2,80.0,0,120,135.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
FFF,1,0,0,2,40.0,0,120,25.0,0,1,55.75,4.0,1.0,0.3076923076923077,40.0,71.5,-97.25,368.0,18.0,20.44,202.0,14.0,3.0,0.0,13
FFF,1,0,0,2,0.0,0,60,150.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
DDD,0,1,0,2,0.0,0,60,60.0,1,0,55.142857142857146,7.0,0.0,1.0,57.333333333333336,0.0,-4.714285714285714,1165.0,97.0,12.01,0.0,397.0,34.0,1.0,7
FFF,1,0,0,1,70.0,2,60,106.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,4.17,0.0,9.0,0.0,1.0,13
FFF,0,0,0,1,40.0,0,60,20.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
FFF,1,0,1,1,50.0,0,90,57.0,1,0,92.66666666666667,12.0,0.0,0.9230769230769231,96.2,90.14285714285714,-55.583333333333336,4165.0,163.0,25.55,1072.0,373.0,51.0,1.0,13
DDD,0,0,0,1,80.0,2,60,54.0,1,1,52.214285714285715,14.0,3.0,1.0,46.833333333333336,60.142857142857146,0.5,2736.0,147.0,18.61,0.0,483.0,250.0,1.0,14
FFF,1,0,0,0,30.0,0,90,43.0,1,1,78.33333333333333,3.0,0.0,0.23076923076923078,78.33333333333333,0.0,0.0,571.0,33.0,17.3,13.0,75.0,50.0,1.0,13
CCC,1,0,1,1,50.0,0,60,143.0,1,1,63.666666666666664,3.0,1.0,0.3,80.5,30.0,8.0,669.0,29.0,23.07,184.0,64.0,10.0,1.0,10
FFF,1,0,0,2,80.0,0,120,163.0,1,0,90.83333333333333,12.0,0.0,0.9230769230769231,86.4,94.0,-68.41666666666667,5073.0,197.0,25.75,670.0,116.0,49.0,1.0,13
CCC,1,0,0,1,90.0,0,120,68.0,1,1,82.0,2.0,0.0,0.2,82.0,0.0,0.0,294.0,22.0,13.36,1.0,28.0,13.0,1.0,10
BBB,0,0,1,2,10.0,0,60,17.0,0,0,83.4,5.0,0.0,0.8333333333333334,83.4,0.0,-2.4,1325.0,44.0,30.11,117.0,54.0,38.0,1.0,6
BBB,1,0,0,2,40.0,0,60,63.0,1,0,83.6,5.0,0.0,0.8333333333333334,83.6,0.0,0.6,704.0,54.0,13.04,0.0,302.0,18.0,1.0,6
FFF,1,0,0,2,50.0,0,120,24.0,0,1,78.0909090909091,22.0,0.0,1.0,75.75,79.42857142857143,-106.54545454545455,3344.0,174.0,19.22,617.0,983.0,23.0,1.0,13
CCC,1,0,0,3,70.0,0,120,16.0,0,0,67.66666666666667,9.0,1.0,0.9,69.5,66.25,0.5,1199.0,116.0,10.34,454.0,137.0,62.0,1.0,10
DDD,1,0,0,2,70.0,1,60,72.0,1,1,75.5,2.0,0.0,0.2857142857142857,75.5,0.0,3.0,497.0,35.0,14.2,0.0,104.0,42.0,1.0,7
EEE,0,0,0,2,30.0,0,90,71.0,1,0,79.75,4.0,0.0,0.8,79.75,0.0,3.25,1264.0,52.0,24.31,181.0,12.0,6.0,1.0,5
FFF,0,0,1,2,0.0,3,180,62.0,1,1,62.0,1.0,0.0,0.07692307692307693,62.0,0.0,-2.0,318.0,14.0,22.71,24.0,31.0,9.0,1.0,13
DDD,1,0,0,2,90.0,0,60,22.0,0,1,53.0,5.0,1.0,0.7142857142857143,53.0,0.0,-0.8,1074.0,99.0,10.85,0.0,103.0,135.0,1.0,7
FFF,1,0,0,1,40.0,0,90,21.0,0,1,75.6,5.0,0.0,0.38461538461538464,74.0,82.0,-28.4,2056.0,90.0,22.84,96.0,429.0,44.0,1.0,13
